/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user8_03.jpg	mudrakhya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/3.kataka/kataka_user3_02.jpg	kataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/3.kataka/kataka_user8_03.jpg	kataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/3.kataka/kataka_user3_03.jpg	kataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/3.kataka/kataka_user7_03.jpg	kataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/3.kataka/kataka_user5_03.jpg	kataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/3.kataka/kataka_user8_06.jpg	kataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/3.kataka/kataka_user7_05.jpg	kataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/3.kataka/kataka_user6_04.jpg	kataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/3.kataka/kataka_user5_02.jpg	kataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/3.kataka/kataka_user8_07.jpg	kataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/4.mushti/mushti_user1_02.jpg	mushti
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/4.mushti/mushti_user7_10.jpg	mushti
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/4.mushti/mushti_user8_02.jpg	mushti
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/4.mushti/mushti_user7_05.jpg	mushti
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/4.mushti/mushti_user6_01.jpg	mushti
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/4.mushti/mushti_user7_06.jpg	mushti
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/4.mushti/mushti_user2_02.jpg	mushti
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/4.mushti/mushti_user8_06.jpg	mushti
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/4.mushti/mushti_user1_07.jpg	mushti
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/4.mushti/mushti_user3_02.jpg	mushti
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/5.kartarimukha/kartarimukha_user8_01.jpg	kartarimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/5.kartarimukha/kartarimukha_user7_09.jpg	kartarimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/5.kartarimukha/kartarimukha_user8_06.jpg	kartarimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/5.kartarimukha/kartarimukha_user1_07.jpg	kartarimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/5.kartarimukha/kartarimukha_user6_01.jpg	kartarimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/5.kartarimukha/kartarimukha_user8_09.jpg	kartarimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/5.kartarimukha/kartarimukha_user7_06.jpg	kartarimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/5.kartarimukha/kartarimukha_user7_05.jpg	kartarimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/5.kartarimukha/kartarimukha_user5_04.jpg	kartarimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/5.kartarimukha/kartarimukha_user8_08.jpg	kartarimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user7_11.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user7_01.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user6_01.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user4_03.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user8_02.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user8_08.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user1_01.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user7_06.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user1_03.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user3_02.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/7.kapittha/kapittha_user4_01.jpg	kapittha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/7.kapittha/kapittha_user8_07.jpg	kapittha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/7.kapittha/kapittha_user8_10.jpg	kapittha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/7.kapittha/kapittha_user6_01.jpg	kapittha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/7.kapittha/kapittha_user8_03.jpg	kapittha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/7.kapittha/kapittha_user7_12.jpg	kapittha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/7.kapittha/kapittha_user7_10.jpg	kapittha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/7.kapittha/kapittha_user7_07.jpg	kapittha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/7.kapittha/kapittha_user5_03.jpg	kapittha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/7.kapittha/kapittha_user6_03.jpg	kapittha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user2 _1.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user3_02.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user1_01.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user8_06.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user7_02.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user3_03.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user7_08.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user7_05.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user8_07.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user3_01.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user8_04.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user4_03.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user1_02.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user1_01.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user7_10.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user4_02.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user8_02.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user6_01.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user7_07.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user8_01.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/10.hamsasya/hamsasya_user3_04.jpg	hamsasya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/10.hamsasya/hamsasya_user7_10.jpg	hamsasya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/10.hamsasya/hamsasya_user8_05.jpg	hamsasya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/10.hamsasya/hamsasya_user7_09.jpg	hamsasya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/10.hamsasya/hamsasya_user1_01.jpg	hamsasya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/10.hamsasya/hamsasya_user8_01.jpg	hamsasya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/10.hamsasya/hamsasya_user6_01.jpg	hamsasya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/10.hamsasya/hamsasya_user4_02.jpg	hamsasya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/10.hamsasya/hamsasya_user7_12.jpg	hamsasya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/10.hamsasya/hamsasya_user7_06.jpg	hamsasya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/11.anjali/anjali_user8_05.jpg	anjali
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/11.anjali/anjali_user7_01.jpg	anjali
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/11.anjali/anjali_user8_07.jpg	anjali
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/11.anjali/anjali_user4_05.jpg	anjali
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/11.anjali/anjali_user7_03.jpg	anjali
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/11.anjali/anjali_user5_02.jpg	anjali
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/11.anjali/anjali_user8_02.jpg	anjali
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/11.anjali/anjali_user3_02.jpg	anjali
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/11.anjali/anjali_user8_10.jpg	anjali
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/11.anjali/anjali_user8_08.jpg	anjali
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user4_02.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user1_02.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user6_01.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user7_06.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user7_07.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user7_01.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user3_02.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user5_02.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user2_1.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user8_06.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user3_01.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user4_03.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_01.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user5_03.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user1_02.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_10.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_07.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_03.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_08.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_06.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/14.bhramara/bhramara_user7_02.jpg	bhramara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/14.bhramara/bhramara_user4_03.jpg	bhramara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/14.bhramara/bhramara_user8_06.jpg	bhramara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/14.bhramara/bhramara_user5_01.jpg	bhramara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/14.bhramara/bhramara_user5_03.jpg	bhramara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/14.bhramara/bhramara_user4_04.jpg	bhramara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/14.bhramara/bhramara_user7_09.jpg	bhramara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/14.bhramara/bhramara_user7_06.jpg	bhramara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/14.bhramara/bhramara_user7_04.jpg	bhramara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/14.bhramara/bhramara_user7_07.jpg	bhramara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/15.suchimukha/suchimukha_user4_02.jpg	suchimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/15.suchimukha/suchimukha_user7_09.jpg	suchimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/15.suchimukha/suchimukha_user7_04.jpg	suchimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/15.suchimukha/suchimukha_user8_03.jpg	suchimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/15.suchimukha/suchimukha_user3_02.jpg	suchimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/15.suchimukha/suchimukha_user8_07.jpg	suchimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/15.suchimukha/suchimukha_user7_11.jpg	suchimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/15.suchimukha/suchimukha_user7_08.jpg	suchimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/15.suchimukha/suchimukha_user4_03.jpg	suchimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/15.suchimukha/suchimukha_user3_01.jpg	suchimukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/16.pallava/pallava_user8_09.jpg	pallava
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/16.pallava/pallava_user8_08.jpg	pallava
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/16.pallava/pallava_user8_04.jpg	pallava
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/16.pallava/pallava_user8_07.jpg	pallava
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/16.pallava/pallava_user8_05.jpg	pallava
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/16.pallava/pallava_user7_09.jpg	pallava
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/16.pallava/pallava_user3_01.jpg	pallava
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/16.pallava/pallava_user8_06.jpg	pallava
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/16.pallava/pallava_user7_06.jpg	pallava
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/16.pallava/pallava_user7_04.jpg	pallava
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/17.tripataka/tripataka_user8_05.jpg	tripataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/17.tripataka/tripataka_user8_10.jpg	tripataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/17.tripataka/tripataka_user7_12.jpg	tripataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/17.tripataka/tripataka_user3_08.jpg	tripataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/17.tripataka/tripataka_user7_06.jpg	tripataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/17.tripataka/tripataka_user7_11.jpg	tripataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/17.tripataka/tripataka_user7_05.jpg	tripataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/17.tripataka/tripataka_user8_07.jpg	tripataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/17.tripataka/tripataka_user5_02.jpg	tripataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/17.tripataka/tripataka_user8_09.jpg	tripataka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/18.mrigasirsha/mrigasirsha_user7_03.jpg	mrigasirsha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/18.mrigasirsha/mrigasirsha_user5_03.jpg	mrigasirsha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/18.mrigasirsha/mrigasirsha_user8_11.jpg	mrigasirsha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/18.mrigasirsha/mrigasirsha_user8_02.jpg	mrigasirsha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/18.mrigasirsha/mrigasirsha_user8_06.jpg	mrigasirsha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/18.mrigasirsha/mrigasirsha_user7_09.jpg	mrigasirsha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/18.mrigasirsha/mrigasirsha_user7_13.jpg	mrigasirsha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/18.mrigasirsha/mrigasirsha_user7_01.jpg	mrigasirsha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/18.mrigasirsha/mrigasirsha_user8_08.jpg	mrigasirsha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/18.mrigasirsha/mrigasirsha_user8_09.jpg	mrigasirsha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/19.sarpasiras/sarpasiras_user8_02.jpg	sarpasiras
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/19.sarpasiras/sarpasiras_user7_13.jpg	sarpasiras
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/19.sarpasiras/sarpasiras_user3_01.jpg	sarpasiras
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/19.sarpasiras/sarpasiras_user1_03.jpg	sarpasiras
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/19.sarpasiras/sarpasiras_user1_01.jpg	sarpasiras
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/19.sarpasiras/sarpasiras_user5_02.jpg	sarpasiras
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/19.sarpasiras/sarpasiras_user8_03.jpg	sarpasiras
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/19.sarpasiras/sarpasiras_user4_01.jpg	sarpasiras
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/19.sarpasiras/sarpasiras_user3_03.jpg	sarpasiras
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/19.sarpasiras/sarpasiras_user7_01.jpg	sarpasiras
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/20.vardhamanaka/vardhamanaka_user5_04.jpg	vardhamanaka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/20.vardhamanaka/vardhamanaka_user8_03.jpg	vardhamanaka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/20.vardhamanaka/vardhamanaka_user3_01.jpg	vardhamanaka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/20.vardhamanaka/vardhamanaka_user2_1.jpg	vardhamanaka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/20.vardhamanaka/vardhamanaka_user4_05.jpg	vardhamanaka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/20.vardhamanaka/vardhamanaka_user7_05.jpg	vardhamanaka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/20.vardhamanaka/vardhamanaka_user8_05.jpg	vardhamanaka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/20.vardhamanaka/vardhamanaka_user5_02.jpg	vardhamanaka
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/20.vardhamanaka/vardhamanaka_user7_06.jpg	vardhamanaka
