/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user8_03.jpg	mudrakhya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user7_11.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user7_01.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user6_01.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user4_03.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user8_02.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user8_08.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user1_01.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user7_06.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user1_03.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/6.sukatunda/sukhatunda_user3_02.jpg	sukatunda
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user2 _1.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user3_02.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user1_01.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user8_06.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user7_02.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user3_03.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user7_08.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user7_05.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user8_07.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/8.hamsapaksha/hamsapaksha_user3_01.jpg	hamsapaksha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user8_04.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user4_03.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user1_02.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user1_01.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user7_10.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user4_02.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user8_02.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user6_01.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user7_07.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/9.sikhara/sikhara_user8_01.jpg	sikhara
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user4_02.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user1_02.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user6_01.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user7_06.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user7_07.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user7_01.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user3_02.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user5_02.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user2_1.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/12.ardhachandra/ardhachandra_user8_06.jpg	ardhachandra
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user3_01.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user4_03.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_01.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user5_03.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user1_02.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_10.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_07.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_03.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_08.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_06.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/21.arala/arala_user8_06.jpg	arala
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/21.arala/arala_user8_04.jpg	arala
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/21.arala/arala_user7_10.jpg	arala
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/21.arala/arala_user7_04.jpg	arala
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/21.arala/arala_user7_03.jpg	arala
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/21.arala/arala_user7_09.jpg	arala
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/21.arala/arala_user8_05.jpg	arala
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/21.arala/arala_user8_07.jpg	arala
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/21.arala/arala_user2_1.jpg	arala
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/21.arala/arala_user8_01.jpg	arala
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/23.mukula/mukula_user7_02.jpg	mukula
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/23.mukula/mukula_user1_04.jpg	mukula
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/23.mukula/mukula_user7_10.jpg	mukula
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/23.mukula/mukula_user8_07.jpg	mukula
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/23.mukula/mukula_user8_04.jpg	mukula
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/23.mukula/mukula_user4_04.jpg	mukula
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/23.mukula/mukula_user7_11.jpg	mukula
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/23.mukula/mukula_user7_05.jpg	mukula
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/23.mukula/mukula_user8_11.jpg	mukula
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/23.mukula/mukula_user3_03.jpg	mukula
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/24.katakamukha/katakamukha_user4_03.jpg	katakamukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/24.katakamukha/katakamukha_user8_04.jpg	katakamukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/24.katakamukha/katakamukha_user1_01.jpg	katakamukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/24.katakamukha/katakamukha_user8_02.jpg	katakamukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/24.katakamukha/katakamukha_user4_02.jpg	katakamukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/24.katakamukha/katakamukha_user3_01.jpg	katakamukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/24.katakamukha/katakamukha_user7_08.jpg	katakamukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/24.katakamukha/katakamukha_user8_03.jpg	katakamukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/24.katakamukha/katakamukha_user8_05.jpg	katakamukha
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/24.katakamukha/katakamukha_user5_02.jpg	katakamukha
